client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
27,27,26,0,2,85.503,0.311,0.950,314,0.220,0.3910,5
28,27,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,27,22,0,3,48.680,0.270,0.950,978,3.449,0.3758,3
30,27,22,0,4,99.398,0.123,0.967,507,0.049,0.4106,4
31,27,25,0,2,11.965,0.401,0.967,207,3.002,0.2182,1
32,27,26,0,4,26.033,0.095,1.000,1157,0.217,0.5096,3
33,27,5,0,1,41.554,0.303,0.950,950,5.030,0.3411,1
34,27,21,0,4,20.022,0.191,0.967,789,0.242,0.3353,4
35,27,19,0,2,86.960,0.181,0.967,1180,0.125,0.3990,4
36,27,8,0,1,49.024,0.510,0.933,982,1.455,0.4092,4
37,27,4,0,1,7.159,0.456,0.967,403,3.993,0.5622,2
38,27,26,0,4,87.289,0.407,0.933,751,3.452,0.3408,1
39,27,26,0,3,64.459,0.175,0.950,549,1.081,0.3192,3
40,27,25,0,3,46.518,0.073,1.000,565,0.068,0.4763,5
41,27,27,1,4,53.825,0.286,0.933,1076,1.089,0.4611,3
42,27,24,0,2,1.891,0.315,0.933,941,0.239,0.3724,3
43,27,16,0,2,37.716,0.566,0.933,204,0.048,0.3789,5
44,27,20,0,3,42.757,0.561,0.950,1173,0.507,0.3735,2
45,27,19,0,3,78.315,0.074,0.983,1123,0.714,0.2268,1
46,27,14,0,2,91.560,0.961,0.933,548,0.425,0.3948,4
47,27,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,27,8,0,1,63.761,0.377,0.933,1151,3.268,0.3309,1
49,27,25,0,4,38.943,0.055,1.000,933,2.427,0.3002,2
50,27,18,0,2,69.006,0.203,0.967,451,3.897,0.3578,2
51,27,15,0,2,87.433,0.083,1.000,826,0.386,0.5038,4
52,27,24,0,5,79.447,0.379,0.983,842,0.058,0.4816,5
53,27,16,0,2,58.494,0.470,0.950,1181,0.347,0.4173,5
54,27,27,1,2,9.384,0.054,0.983,1174,0.119,0.4238,5
55,27,21,0,4,53.625,0.279,0.967,699,0.699,0.4097,4
56,27,27,1,4,37.987,0.254,0.967,581,0.769,0.3964,3
57,27,17,0,3,83.568,0.296,0.950,1053,2.616,0.3241,2
58,27,26,0,3,70.824,0.048,1.000,310,0.086,0.2495,2
59,27,27,1,2,62.547,0.113,0.983,693,0.187,0.3237,1
60,27,3,0,1,52.758,0.773,0.883,1191,2.403,0.7750,4
61,27,22,0,2,18.005,0.326,0.950,731,1.655,0.1834,1
62,27,12,0,2,82.367,0.572,0.950,1063,0.038,0.4464,5
63,27,27,1,4,23.272,0.241,0.967,341,2.734,0.2646,1
64,27,24,0,4,68.201,0.132,0.983,1164,2.663,0.3047,2
65,27,20,0,2,36.394,0.135,0.967,1138,0.796,0.4304,3
66,27,4,0,1,75.215,0.609,0.967,350,0.977,0.5747,3
67,27,17,0,2,36.524,1.021,0.900,1141,0.136,0.3346,4
68,27,21,0,3,37.554,0.330,0.950,834,2.497,0.3071,2
69,27,24,0,3,28.745,0.062,0.983,836,0.033,0.4316,5
70,27,4,0,1,26.854,0.757,0.867,540,2.269,0.4074,1
71,27,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,27,6,0,1,71.611,0.175,0.950,819,5.863,0.6044,5
73,27,6,0,1,41.094,1.192,0.800,422,2.894,0.3832,2
74,27,26,0,4,18.486,0.186,0.983,202,1.220,0.3416,2
75,27,19,0,2,55.875,0.180,0.967,756,3.372,0.1960,1
76,27,15,0,3,25.548,0.503,0.967,831,2.483,0.3668,3
77,27,22,0,3,37.255,0.689,0.883,1051,4.403,0.1904,1
78,27,26,0,5,91.162,0.347,0.933,597,0.687,0.2770,1
79,27,23,0,4,73.068,0.024,1.000,300,0.320,0.2918,3
80,27,22,0,3,90.300,0.051,0.983,529,0.972,0.3594,4
81,27,17,0,3,57.937,0.168,0.967,580,4.008,0.4263,2
82,27,13,0,2,83.545,0.123,0.967,389,0.563,0.1992,1
83,27,23,0,2,28.858,0.373,0.950,935,3.380,0.3795,2
84,27,23,0,5,92.835,0.603,0.933,986,0.075,0.2815,3
85,27,18,0,3,30.356,0.158,0.983,1036,2.664,0.2032,1
86,27,27,1,4,23.470,0.614,0.917,1019,3.725,0.2856,2
87,27,15,0,2,21.415,0.247,0.967,635,0.075,0.4119,5
88,27,22,0,2,72.996,0.177,0.983,671,1.823,0.2339,1
89,27,22,0,2,69.633,0.427,0.917,244,0.465,0.4690,2
90,27,13,0,2,12.756,0.281,0.933,1113,0.741,0.3048,2
91,27,21,0,3,13.898,0.178,0.967,891,1.274,0.3893,3
92,27,16,0,2,51.930,0.371,0.950,387,0.075,0.5031,5
93,27,27,1,4,92.811,0.206,0.950,807,3.318,0.2613,1
94,27,25,0,5,91.336,0.447,0.933,201,0.136,0.4179,2
95,27,21,0,3,57.073,0.197,0.967,908,0.188,0.3137,3
96,27,25,0,4,49.858,0.126,0.983,1117,3.189,0.3320,2
97,27,24,0,2,29.819,0.359,0.917,475,2.583,0.1642,1
98,27,25,0,3,70.953,0.471,0.933,779,0.067,0.3020,2
99,27,24,0,3,1.696,0.632,0.933,348,0.072,0.2963,4
